基礎編,18,総菜,そうざい,名詞,
完成編,長文１,創作,そうさく,名詞,
完成編,8,装飾品,そうしょくひん,名詞,
基礎編,15,想像,そうぞ,動詞／名詞,
完成編,5,創造,そうぞう,動詞／名詞,
完成編,1,創造力,そうぞうりょく,名詞,
完成編,１１関連語,相続,そうぞく,動詞／名詞,
完成編,１１関連語,相続税,そうぞくぜい,名詞,
完成編,11,相対的,そうたいてき,な形容詞,
完成編,11,相談に乗る,そうだんにのる,慣用句,
基礎編,15,早朝,そうちょう,名詞,
基礎編,3,相当,そうとう,副詞,
完成編,長文１,騒動,そうどう,名詞,
完成編,０５関連語,遭難,そうなん,動詞／名詞,
完成編,7,総理大臣,そうりだいじん,名詞,
基礎編,3,送料,そうりょう,名詞,
完成編,7,添える,そえる,動詞,
完成編,2,測定,そくてい,動詞／名詞,
完成編,12,側面,そくめん,名詞,
完成編,2,そこで,そこで,接続詞,
完成編,3,素材,そざい,名詞,
完成編,０４関連語,組織,そしき,名詞,
完成編,9,素質,そしつ,名詞,
完成編,6,祖先,そせん,名詞,
完成編,０７関連語,そそっかしい,そそっかしい,い形容詞,
完成編,０４聴解問題,粗大ゴミ,そだいごみ,名詞,
基礎編,11,育つ,そだつ,動詞,
基礎編,2,そっくり,そっくり,な形容詞,
完成編,4,そっと,そっと,副詞,
完成編,11,備えあれば憂いなし,そなえあればうれいなし,慣用句（ことわざ）,
完成編,11,備える,そなえる,動詞,
基礎編,長文１,その辺,そのへん,名詞,観点
完成編,10,～そのもの,そのもの,名詞（複合）,
基礎編,1,そば,そば,名詞,側
基礎編,19,素朴,そぼく,な形容詞,
完成編,長文１,粗末,そまつ,な形容詞,
完成編,10,染める,そめる,動詞,
基礎編,16,そよそよ,そよそよ,副詞（擬態）,
基礎編,2,それぞれ,それぞれ,名詞,
基礎編,7,それでは,それでは,接続詞,→話題転換
基礎編,3,それでは,それでは,接続詞,それでは、なぜ～
完成編,6,それでも,それでも,接続詞,
完成編,3,それとも,それとも,接続詞,
基礎編,4,それなのに,それなのに,接続詞,
完成編,１０聴解問題,それはさておき,それはさておき,慣用句,
完成編,０３聴解問題,それはともかくとして,それはともかくとして,副詞（複合）,
完成編,6,それる,それる,動詞,
基礎編,20,そろう,そろう,動詞,
基礎編,20,そろえる,そろえる,動詞,
完成編,5,損,そん,名詞,
完成編,4,存在,そんざい,動詞／名詞,
完成編,会話６,尊重,そんちょう,動詞／名詞,
基礎編,14,～対～,たい,接辞（接尾語）,３対４
基礎編,14,～代,だい,接辞（助数詞）,２０代
基礎編,3,～代,だい,接辞（接尾語）,電気・ガス・水・電話代
基礎編,会話２,第○志望,だい～しぼう,名詞,第一志望
完成編,4,ダイオキシン,だいおきしん,名詞（カタ）,
基礎編,19,退学,たいがく,動詞／名詞,
基礎編,19,大学院生,だいがくいんせい,名詞,
基礎編,19,大学生,だいがくせい,名詞,
基礎編,長文２,大気（中）,たいきちゅう,名詞,
完成編,長文３,大規模,だいきぼ,な形容詞,
基礎編,17,退屈,たいくつ,な形容詞,
完成編,０２関連語,体型,たいけい,名詞,
基礎編,17,体験,たいけん,動詞／名詞,
基礎編,20,対向車,たいこうしゃ,名詞,
完成編,０９関連語,大差,たいさ,名詞,
完成編,4,対策,たいさく,名詞,
基礎編,19,大事,だいじ,な形容詞,
基礎編,13,たいしたこと,たいしたこと,名詞（複合）,
基礎編,17,たいしたもの,たいしたもの,名詞（複合）,
完成編,０３聴解問題,体質,たいしつ,名詞,
基礎編,14,（～に）対して,たいして,動詞（複合辞）,
完成編,１０聴解問題,大して,たいして,副詞,
基礎編,6,退社,たいしゃ,動詞／名詞,
基礎編,3,体重,たいじゅう,名詞,
完成編,8,体重計,たいじゅうけい,名詞,
完成編,3,大衆的,たいしゅうてき,な形容詞,
完成編,会話２,対処,たいしょ,動詞／名詞,
基礎編,14,対象,たいしょう,名詞,
完成編,０９関連語,退場,たいじょう,動詞／名詞,
完成編,3,対照的,たいしょうてき,な形容詞,
基礎編,11,退職,たいしょく,動詞／名詞,
基礎編,14,対する,たいする,動詞,→～に対して
基礎編,3,大成功,だいせいこう,名詞,
基礎編,17,大西洋,たいせいよう,名詞（固有）,
完成編,０６関連語,体積,たいせき,名詞,
完成編,０９関連語,対戦,たいせん,動詞／名詞,
完成編,8,体操,たいそう,動詞／名詞,
基礎編,会話２,タイトル,たいとる,名詞（カタ）,
完成編,8,体罰,たいばつ,名詞,
完成編,長文２,大半,たいはん,名詞,
基礎編,12,代表的,だいひょうてき,な形容詞,
基礎編,長文１,タイプ,たいぷ,名詞（カタ）,
基礎編,3,だいぶ,だいぶ,副詞,
基礎編,長文２,大部分,だいぶぶん,名詞,
基礎編,14,太平洋,たいへいよう,名詞（固有）,
完成編,11,逮捕,たいほ,動詞／名詞,
基礎編,5,タイムカプセル,たいむかぷせる,名詞（カタ）,
基礎編,13,題名,だいめい,名詞,
基礎編,長文１,タイヤ,たいや,名詞（カタ）,
完成編,2,平ら,たいら,な形容詞,
完成編,6,大陸,たいりく,名詞,
完成編,1,対立,たいりつ,動詞／名詞,
完成編,3,大量（に）,たいりょう（に）,名詞,
完成編,9,絶えず,たえず,副詞,
完成編,長文１,堪える,たえる,動詞,
完成編,10,耐える,たえる,動詞,
基礎編,2,倒す,たおす,動詞,→勝つ
基礎編,4,だが,だが,接続詞,
基礎編,20,互い,たがいに,副詞,
基礎編,9,高まる,たかまる,動詞,
基礎編,9,高める,たかめる,動詞　,
基礎編,9,だから,だから,接続詞,
基礎編,8,宝くじ,たからくじ,名詞,
完成編,11,宝物,たからもの,名詞,
基礎編,13,滝,たき,名詞,
基礎編,20,抱き合う,だきあう,動詞（複合動詞）,
基礎編,18,炊く,たく,動詞,
基礎編,4,確かに,たしかに,副詞,
完成編,会話２,多少,たしょう,副詞,
基礎編,7,足す,たす,動詞,
基礎編,6,～出す,だす,動詞（機能語）,→開始
完成編,2,多数決,たすうけつ,動詞／名詞,
基礎編,20,助け合う,たすけあう,動詞（複合動詞）,
基礎編,4,助ける,たすける,動詞,
基礎編,1,尋ねる,たずねる,動詞,
完成編,2,訪ねる,たずねる,動詞,
完成編,5,ただ,ただ,接続詞,ただ、・・・
基礎編,10,ただ,ただ,副詞,ただ～だけ
完成編,4,ただ,ただ,名詞,無料
完成編,8,ただいま,ただいま,名詞／副詞,只今
完成編,０９関連語,戦う,たたかう,動詞,
完成編,11,闘う,たたかう,動詞,
基礎編,8,たたく,たたく,動詞,
完成編,5,ただし,ただし,接続詞,
完成編,8,たたむ,たたむ,動詞,
基礎編,6,～たち,たち,接辞（接尾語）,～人たち、動物たち
完成編,1,立場,たちば,名詞,
完成編,4,たちまち,たちまち,副詞,
完成編,2,立ち寄る,たちよる,動詞（複合動詞）,
基礎編,5,たつ,たつ,動詞,時間がたつ
基礎編,9,建つ,たつ,動詞,
完成編,6,達する,たっする,動詞,
基礎編,9,達成,たっせい,動詞／名詞,
完成編,12,たった,たった,副詞,
基礎編,9,だって,だって,接続詞,
完成編,長文１,たっぷり,たっぷり,副詞,
基礎編,5,縦,たて,名詞,
基礎編,3,～建て,だて,接辞（接尾語）,３階建て
完成編,１１関連語,縦軸,たてじく,名詞,
基礎編,9,立てる,たてる,動詞,目標
基礎編,14,たとえ,たとえ,副詞,たとえ～ても
基礎編,12,たとえ,たとえ,名詞,
基礎編,4,例えば,たとえば,接続詞,
基礎編,12,たとえる,たとえる,動詞,
完成編,12,タネ,たね,名詞,
完成編,０３関連語,種,たね,名詞,
基礎編,長文３,頼もしい,たのもしい,い形容詞,
基礎編,12,旅,たび,名詞,
完成編,０３聴解問題,ＷＨＯ,だぶりゅーえっちおー,名詞（固有）,
完成編,会話４,だぶル,だぶる,動詞,
完成編,長文２,ダブルパンチ,だぶるぱんち,名詞（カタ）,
完成編,1,食べ放題,たべほうだい,名詞,
基礎編,13,食べ物屋,たべものや,名詞,
基礎編,17,だます,だます,動詞,
完成編,7,たまたま,たまたま,副詞,
完成編,1,たまらない,たまらない,い形容詞,
基礎編,16,たまる,たまる,動詞,
完成編,2,黙る,だまる,動詞,
完成編,会話１,ためらう,ためらう,動詞,
完成編,3,多様,たよう,な形容詞,
完成編,3,多様性,たようせい,名詞,
基礎編,長文３,頼りになる,たよりになる,動詞（複合動詞）,
完成編,3,頼る,たよる,動詞,
完成編,5,～だらけ,だらけ,接辞（機能語）,
完成編,０７関連語,だらしない,だらしない,い形容詞,
完成編,2,だるい,だるい,い形容詞,
完成編,8,タレント,たれんと,名詞（カタ）,
基礎編,2,タワー,たわー,名詞（カタ）,
基礎編,15,～段,だん,接辞（助数詞）,→柔道
完成編,6,単位,たんい,名詞,数の単位
完成編,11,段階的に,だんかいてきに,副詞,
完成編,1,短期間,たんきかん,名詞,
基礎編,4,単語,たんご,名詞,
基礎編,13,単純,たんじゅん,な形容詞,
基礎編,7,誕生,たんじょう,動詞／名詞,
完成編,9,炭水化物,たんすいかぶつ,名詞,
基礎編,14,団体（写真）,だんたいしゃしん,名詞,
基礎編,6,単調,たんちょう,な形容詞,
完成編,2,担当,たんとう,動詞／名詞,
基礎編,長文２,暖冬,だんとう,名詞,
完成編,6,単なる／単に,たんなる,連体詞／副詞,
完成編,9,たんぱく質,たんぱくしつ,名詞,
完成編,5,段ボール,だんぼーる,名詞（カタ）,
基礎編,13,男優,だんゆう,名詞,
基礎編,長文１,段落,だんらく,名詞,
完成編,3,団らん,だんらん,名詞,
完成編,8,地位,ちい,名詞,
基礎編,14,「チーズ」,ちーず,表現,→写真のとき
基礎編,長文２,知恵,ちえ,名詞,
完成編,3,チェーン店,ちぇーんてん,名詞（カタ）,
基礎編,2,チェス,ちぇす,名詞（カタ）,
完成編,8,誓い,ちかい,名詞,
基礎編,4,違い,ちがい,名詞,
基礎編,6,近い（将来）,ちかいしょうらい,い形容詞,
完成編,8,誓う,ちかう,動詞,
基礎編,18,～近く,ちかく,接辞（接尾語）,→くらい
完成編,7,近ごろ,ちかごろ,副詞,
基礎編,5,近づく,ちかづく,動詞,
完成編,10,近寄る,ちかよる,動詞（複合動詞）,
基礎編,長文２,地球,ちきゅう,名詞,
完成編,０５関連語,ちぎる,ちぎる,動詞,
基礎編,15,ちなみに,ちなみに,接続詞,
基礎編,16,地方,ちほう,名詞,
完成編,長文２,痴呆,ちほう,名詞,
基礎編,5,チャイム,ちゃいむ,名詞（カタ）,
基礎編,17,茶色っぽい,ちゃいろっぽい,い形容詞（複合）,
完成編,3,着実に,ちゃくじつに,副詞,
基礎編,長文４,ちゃんと,ちゃんと,副詞,
基礎編,14,中央　,ちゅうおう,名詞　,
基礎編,1,中華（料理）,ちゅうか（りょうり）,名詞,
完成編,０２関連語,中型,ちゅうがた,名詞,
基礎編,2,中級,ちゅうきゅう,名詞,
完成編,10,中継,ちゅうけい,動詞／名詞,
完成編,会話５,忠告,ちゅうこく,動詞／名詞,
基礎編,20,中古車,ちゅうこしゃ,名詞,
基礎編,16,中旬,ちゅうじゅん,名詞,
基礎編,12,抽象的,ちゅうしょうてき,な形容詞,
完成編,3,中途半端,ちゅうとはんぱ,な形容詞,
基礎編,6,～中に,ちゅうに,接辞（機能語）,今週中に
完成編,０８関連語,中日（辞典）,ちゅうにち（じてん）,名詞,
完成編,5,中年,ちゅうねん,名詞,
基礎編,長文２,注目,ちゅうもく,動詞／名詞,
基礎編,18,注文,ちゅうもん,動詞／名詞,
完成編,4,昼夜,ちゅうや,名詞,
完成編,会話２,駐輪場,ちゅうりんじょう,名詞,
完成編,０６関連語,聴解（試験）,ちょうかいしけん,名詞,
完成編,1,長期間,ちょうきかん,名詞,
完成編,1,長期的,ちょうきてき,な形容詞,
基礎編,13,調査,ちょうさ,動詞／名詞,
基礎編,6,長時間,ちょうじかん,名詞,
完成編,長文２,長寿（国）,ちょうじゅ（こく）,名詞,
基礎編,15,頂上,ちょうじょう,名詞,
完成編,11,徴税,ちょうぜい,動詞／名詞,
完成編,会話２,調節,ちょうせつ,動詞／名詞,
基礎編,7,挑戦,ちょうせん,動詞／名詞,
完成編,7,超能力,ちょうのうりょく,名詞,
完成編,１２関連語,鳥類,ちょうるい,名詞,
完成編,8,直後,ちょくご,名詞,
完成編,11,直接税,ちょくせつぜい,名詞,
完成編,9,直前,ちょくぜん,副詞,
完成編,12,直線的,ちょくせんてき,な形容詞,
完成編,12,直立,ちょくりつ,動詞／名詞,
完成編,11,直間比率,ちょっかんひりつ,名詞,
基礎編,5,直径,ちょっけい,名詞,
基礎編,6,ちょっとした,ちょっとした,い形容詞（複合）,
完成編,12,著名,ちょめい,な形容詞,
完成編,12,著名人,ちょめいじん,名詞,
完成編,2,散らかる,ちらかる,動詞,
基礎編,19,地理,ちり,名詞,
完成編,長文２,治療,ちりょう,動詞／名詞,
完成編,1,散る,ちる,動詞,
基礎編,4,チンパンジー,ちんぱんじー,名詞（カタ）,
基礎編,6,つい,つい,副詞,
完成編,1,ついこの間,ついこのあいだ,副詞（複合）,
完成編,3,追試験,ついしけん,名詞,
完成編,長文３,追跡,ついせき,動詞／名詞,
完成編,１１関連語,（～に）次いで,ついで,動詞（複合辞）,Ａに次いでＢが高い
基礎編,会話２,ついでに,ついでに　,副詞,
基礎編,18,ついに,ついに,副詞,
完成編,長文３,費やす,ついやす,動詞,
完成編,長文２,通院,つういん,動詞／名詞,
基礎編,4,通勤,つうきん,動詞／名詞,
完成編,8,通常,つうじょう,副詞,
基礎編,14,通じる,つうじる,動詞（～じる／ずる）,
完成編,1,通信,つうしん,動詞／名詞,
完成編,10,通知,つうち,名詞,
完成編,8,通帳,つうちょう,名詞,
基礎編,3,通訳,つうやく,動詞／名詞,
完成編,4,通話,つうわ,動詞／名詞,
基礎編,長文１,捕まえる,つかまえる,動詞,
完成編,０５関連語,つかむ,つかむ,動詞,
完成編,０６※,（～に）つき,つき,動詞（複合辞）,一人につき
基礎編,11,付き合う,つきあう,動詞（複合動詞）,
完成編,０５関連語,突き指,つきゆび,動詞／名詞,
完成編,7,つく,つく,動詞,運がつく
完成編,長文３,～尽くす,つくす,動詞（機能語）,→完了
完成編,2,造り,つくり,名詞,
完成編,3,作り上げる,つくりあげる,動詞（複合動詞）,
完成編,5,付け加える,つけくわえる,動詞（複合動詞）,
基礎編,18,つけ物,つけもの,名詞,
基礎編,20,伝え合う,つたえあう,動詞（複合動詞）,
完成編,1,伝わる,つたわる,動詞,
完成編,3,～つつ,つつ,接辞（機能語）,つつある
完成編,12,～つつ,つつ,接辞（機能語）,ながら
基礎編,6,～続ける,つづける,動詞（機能語）,→継続
完成編,長文２,努める,つとめる,動詞,
基礎編,9,つながる,つながる,動詞,
基礎編,9,つなぐ,つなぐ,動詞,
基礎編,9,つなげる,つなげる,動詞,
基礎編,16,津波,つなみ,名詞,
完成編,11,常々,つねづね,副詞,
完成編,8,～っぱなし,っぱなし,接辞（機能語）,
完成編,長文１,粒,つぶ,名詞,
完成編,2,つぶす,つぶす,動詞,
完成編,7,つぶやく,つぶやく,動詞,
完成編,2,つぶれる,つぶれる,動詞,
基礎編,17,～っぽい,っぽい,接辞（機能語）,白っぽい
基礎編,2,つま先,つまさき,名詞,
完成編,０５関連語,つまずく,つまずく,動詞,
基礎編,12,つまり,つまり,接続詞,
完成編,8,罪,つみ,名詞,
完成編,０３関連語,積み上げる,つみあげる,動詞（複合動詞）,
完成編,6,積み重ねる,つみかさねる,動詞（複合動詞）,
基礎編,10,積む,つむ,動詞,
基礎編,2,つめ,つめ,名詞,爪
完成編,5,詰め込む,つめこむ,動詞（複合動詞）,
完成編,5,詰める,つめる,動詞,
基礎編,14,つもる,つもる,動詞,雪がつもる
基礎編,16,梅雨,つゆ,名詞,
基礎編,16,梅雨明け,つゆあけ,名詞,
完成編,27,強火,つよび,名詞,
基礎編,9,強まる,つよまる,動詞,
基礎編,12,強み,つよみ,名詞,
基礎編,9,強める,つよめる,動詞,
基礎編,3,つらい,つらい,い形容詞,
完成編,7,～づらい,づらい,接辞（機能語）,
完成編,０７聴解問題,吊り橋,つりばし,名詞,
完成編,０５関連語,つる,つる,動詞,
基礎編,12,つるつる,つるつる,副詞（擬態）,
基礎編,11,出会う,であう,動詞,
完成編,11,低／中所得者,てい／ちゅうしょとくしゃ,名詞,
基礎編,会話８,提案,ていあん,動詞／名詞,
基礎編,2,ＤＫ,でぃーけー,名詞,１ＤＫ、２ＤＫ
完成編,０４関連語,ＤＰＥ,でぃーぴーいー,名詞,
完成編,7,低下,ていか,動詞／名詞,
完成編,11,定額,ていがく,名詞,
完成編,8,定義,ていぎ,動詞／名詞,
完成編,2,提供,ていきょう,動詞／名詞,
完成編,3,提出,ていしゅつ,動詞／名詞,
完成編,11,低所得者,ていしょとくしゃ,名詞,
基礎編,8,ディズニーランド,でぃずにーらんど,名詞（固有）（カタ）,
完成編,会話４,訂正,ていせい,動詞／名詞,
完成編,4,ティッシュ,てぃっしゅ,名詞（カタ）,
基礎編,3,程度,ていど,名詞,
完成編,4,低年齢化,ていねんれいか,動詞／名詞,
完成編,１１関連語,低迷,ていめい,動詞／名詞,
完成編,2,データ,でーた,名詞（カタ）,
基礎編,6,テーマ,てーま,名詞（カタ）,
基礎編,15,テーマパーク,てーまぱーく,名詞（カタ）,
完成編,会話４,手があく,てがあく,慣用句,
完成編,10,でかい,でかい,い形容詞,
基礎編,6,手が伸びる,てがのびる,慣用句,
完成編,3,手軽,てがる,な形容詞,
基礎編,7,出来上がる,できあがる,動詞,
完成編,9,適応,てきおう,動詞／名詞,
基礎編,5,出来事,できごと,名詞,
基礎編,13,適性,てきせい,名詞,
完成編,10,適切,てきせつ,な形容詞,
完成編,０２聴解問題,適度,てきど,な形容詞,
基礎編,19,適当に,てきとうに,副詞,
完成編,10,てきぱきと,てきぱきと,副詞（擬態）,
完成編,10,テクニック,てくにっく,名詞（カタ）,
基礎編,2,手首,てくび,名詞,
完成編,7,手ごろ,てごろ,な形容詞,
基礎編,11,デザート,でざーと,名詞（カタ）,
基礎編,13,デザイナー,でざいなー,名詞（カタ）,
完成編,12,手先,てさき,名詞,
完成編,9,手品,てじな,名詞,
基礎編,3,手数料,てすうりょう,名詞,
基礎編,4,ですけれども,ですけれども,接続詞,
完成編,０５関連語,手すり,てすり,名詞,
完成編,5,手助け,てだすけ,動詞／名詞,
完成編,０３関連語,でたらめ,でたらめ,な形容詞,
基礎編,12,哲学者,てつがくしゃ,名詞,
基礎編,19,哲学的,てつがくてき,な形容詞,
完成編,会話２,てっきり,てっきり,副詞,
基礎編,4,鉄道,てつどう,名詞,
基礎編,20,徹夜,てつや,動詞／名詞,
基礎編,18,手に入れる,てにいれる,慣用句,
基礎編,18,手に入る,てにはいる,慣用句,
完成編,会話４,手配,てはい,動詞／名詞,
完成編,2,デビュー,でびゅー,動詞／名詞（カタ）,
完成編,０２聴解問題,手間,てま,名詞,
基礎編,18,出前,でまえ,動詞／名詞,
完成編,1,出る杭は打たれる,でるくいはうたれる,慣用句（ことわざ）,
完成編,会話４,手分け,てわけ,動詞／名詞,
完成編,会話３,手をつける,てをつける,慣用句,
完成編,2,手を引く,てをひく,慣用句,
完成編,3,手を焼く,てをやく,慣用句,
基礎編,4,点,てん,名詞,→観点
基礎編,4,店員,てんいん,名詞,
完成編,会話６,展開,てんかい,動詞／名詞,
完成編,０３関連語,添加物,てんかぶつ,名詞,
基礎編,17,電球,でんきゅう,名詞,
完成編,8,電源,でんげん,名詞,
完成編,4,天候,てんこう,名詞,
基礎編,会話６,伝言,でんごん,動詞／名詞,
完成編,10,天才,てんさい,名詞,
基礎編,17,展示,てんじ,動詞／名詞,
完成編,０８関連語,電子辞書,でんしじしょ,名詞,
基礎編,3,展示場,てんじじょう,名詞,
基礎編,11,転職,てんしょく,動詞／名詞,
基礎編,11,天神様,てんじんさま,名詞（固有）,
基礎編,3,点数,てんすう,名詞,
完成編,12,伝達,でんたつ,動詞／名詞,
基礎編,20,電柱,でんちゅう,名詞,
完成編,4,店頭,てんとう,名詞,
完成編,会話２,電灯,でんとう,名詞,
完成編,3,伝統的,でんとうてき,な形容詞,
完成編,０３関連語,天然,てんねん,名詞,
基礎編,20,点滅,てんめつ,動詞／名詞,
基礎編,4,電力（会社）,でんりょくがいしゃ,名詞,
基礎編,長文２,～度,ど,接辞（接尾語）,→温度（２０度）
完成編,会話４※,問い合わせる,といあわせる,動詞,
完成編,1,問い掛ける,といかける,動詞（複合動詞）,
基礎編,2,～頭,とう,接辞（助数詞）,
完成編,11,当～,とう,接辞（接頭語）,当社
完成編,4,問う,とう,動詞,
基礎編,9,答案用紙,とうあんようし,名詞,
完成編,会話３,同意,どうい,動詞／名詞,
完成編,5,どうか,どうか,副詞,
基礎編,16,東海（地方）,とうかい,名詞（固有）,
完成編,会話６,同感,どうかん,名詞,
完成編,3,同期,どうき,名詞,
完成編,1,同居,どうきょ,動詞／名詞,
基礎編,8,東京タワー,とうきょうたわわー,名詞（固有）（カタ）,
完成編,6,東京ドーム,とうきょうどーむ,名詞（固有）（カタ）,
完成編,6,統計,とうけい,名詞,
完成編,会話３,同好会,どうこうかい,名詞,
完成編,2,動作,どうさ,動詞／名詞,
完成編,０２関連語,倒産,とうさん,動詞／名詞,
基礎編,5,当時,とうじ,名詞,
基礎編,20,～同士,どうし,接辞（接尾語）,運転手同士
完成編,8,どうしても,どうしても,副詞,
基礎編,9,同時に,どうじに,副詞,
完成編,11,当社,とうしゃ,名詞,
完成編,2,登場,とうじょう,動詞／名詞,
完成編,10,同情,どうじょう,動詞／名詞,
基礎編,10,どうしようもない,どうしようもない,い形容詞（複合）,
完成編,7,どうせ,どうせ,副詞,
完成編,０７関連語,同性,どうせい,名詞,
完成編,2,当選,とうせん,動詞／名詞,
基礎編,13,当然,とうぜん,な形容詞,
完成編,０１聴解問題,同窓（生／会）,どうそう（せい／かい）,名詞,
完成編,4,とうとう,とうとう,副詞,
完成編,０１聴解問題,堂々と,どうどうと,副詞,
完成編,9,道徳,どうとく,名詞,
完成編,2,盗難,とうなん,名詞,
完成編,4,導入,どうにゅう,動詞／名詞,
完成編,9,投票,とうひょう,動詞／名詞,
完成編,０３関連語,糖分,とうぶん,名詞,
基礎編,14,どうやら,どうやら,副詞,どうやら～ようだ
基礎編,2,東洋,とうよう,名詞,
基礎編,20,同様に,どうように,副詞,
基礎編,14,同僚,どうりょう,名詞,
基礎編,3,道路,どうろ,名詞,
完成編,4,登録,とうろく,動詞／名詞,
基礎編,7,遠く,とおく,名詞,
基礎編,1,通す,とおす,動詞,風を通す
完成編,０９関連語,トーナメント,とーなめんと,名詞（カタ）,
完成編,9,ドーピング,どーぴんぐ,名詞（カタ）,
基礎編,3,ドーム球場,どーむきゅうじょう,名詞（カタ）,
基礎編,18,～どおり,どおり,接辞（機能語）,
完成編,8,ドーン,どーん,副詞（擬音）,
基礎編,会話１,都会,とかい,名詞,
基礎編,17,どきっと,どきっと,副詞,
基礎編,14,どきどき,どきどき,副詞（擬態）,
完成編,10,解き放す,ときはなす,動詞（複合動詞）,
基礎編,5,ドキュメンタリー,どきゅめんたりー,名詞（カタ）,
完成編,長文２,解く,とく,動詞,
基礎編,14,得意,とくい,な形容詞,
完成編,3,独自,どくじ,名詞,
基礎編,17,特殊,とくしゅ,な形容詞,
基礎編,5,特集,とくしゅう,動詞／名詞,
基礎編,11,読書,どくしょ,動詞／名詞,
基礎編,長文１,特徴,とくちょう,動詞／名詞,
完成編,4,特定,とくてい,動詞／名詞,
完成編,7,独特,どくとく,な形容詞,
基礎編,12,とげ,とげ,名詞,
基礎編,長文２,溶ける　,とける,動詞,
基礎編,長文４,どこも,どこも,名詞,全ての場所
基礎編,2,ところ,ところ,名詞,箇所
基礎編,4,ところが,ところが,接続詞,
基礎編,15,登山,とざん,動詞／名詞,
基礎編,19,年,とし,名詞,年齢
基礎編,11,都市,とし,名詞,
完成編,12,閉じ込める,とじこめる,動詞（複合動詞）,
基礎編,長文３,とじこもる,とじこもる,動詞,
完成編,4,土壌,どじょう,名詞,
基礎編,3,年寄り,としより,名詞,
基礎編,5,都心,としん,名詞,
完成編,8,～とたん,とたん,接辞（機能語）,
基礎編,6,途中,とちゅう,名詞,
基礎編,14,どちらかと言うと,どちらかというと,副詞（複合）,
基礎編,14,どちらかと言えば,どちらかといえば,副詞（複合）,
完成編,０４聴解問題,どちらにしても,どちらにしても,副詞（複合）,
基礎編,15,読解,どっかい,名詞,
完成編,11,とっくに,とっくに,副詞,
完成編,長文１,突然,とつぜん,副詞,
完成編,8,どっと,どっと,副詞,
基礎編,18,トップ,とっぷ,名詞（カタ）,
基礎編,7,とても（～ない）,とても,副詞,とても～ない
完成編,3,～届,とどけ,接辞（接尾語）,欠席届
完成編,8,整う,ととのう,動詞,
完成編,8,整える,ととのえる,動詞,
完成編,3,怒鳴る,どなる,動詞,
基礎編,15,とにかく,とにかく,副詞,
基礎編,7,飛ばす,とばす,動詞,
基礎編,10,跳び上がる,とびあがる,動詞（複合動詞）,
基礎編,10,飛び出す,とびだす,動詞（複合動詞）,
完成編,１１関連語,飛び抜けて,とびぬけて,副詞,
完成編,2,飛び回る,とびまわる,動詞（複合動詞）,
基礎編,7,飛ぶ,とぶ,動詞,
完成編,０５関連語,跳ぶ,とぶ,動詞,
基礎編,19,土木（工学）,どぼく（こうがく）,名詞,
完成編,4,伴う,ともなう,動詞,
基礎編,長文３,共に,ともに,副詞,～とともに
完成編,1,（～と）ともに,ともに,副詞（複合）,
基礎編,2,トラ,とら,名詞,虎
完成編,7,捉える,とらえ,動詞,
完成編,０８関連語,取り～,とり,接辞（接頭語）,
完成編,4,とりあえず,とりあえず,副詞,
完成編,０３関連語,取り上げる（２）,とりあげる,動詞（複合動詞）,
完成編,０３関連語,取り上げる（１）,とりあげる（１）,動詞（複合動詞）,
完成編,10,取扱説明書,とりあつかいせつめいしょ,名詞,
完成編,０８関連語,取り扱う,とりあつかう,動詞（複合動詞）,
完成編,3,取り入れる,とりいれる,動詞（複合動詞）,
完成編,０８関連語,取り返しがつかない,とりかえしがつかない,慣用句,
完成編,０８関連語,取り返す,とりかえす,動詞（複合動詞）,
完成編,会話３,取りかかる,とりかかる,動詞（複合動詞）,
完成編,7,取り組み,とりくみ,名詞,
完成編,7,取り組む,とりくむ,動詞（複合動詞）,
完成編,０８関連語,取り消す,とりけす,動詞（複合動詞）,
基礎編,20,取り締まり,とりしまり,名詞,
完成編,長文１,取り出す,とりだす,動詞（複合動詞）,
完成編,1,取り立てる,とりたてる,動詞（複合動詞）,
基礎編,17,トリックアート,とりっくあーと,名詞（カタ）,
完成編,０８関連語,取り付ける,とりつける,動詞（複合動詞）,
完成編,０８関連語,取り除く,とりのぞく,動詞（複合動詞）,
完成編,０８関連語,取り外す,とりはずす,動詞（複合動詞）,
完成編,０８関連語,取り戻す,とりもどす,動詞（複合動詞）,
基礎編,長文２,努力,どりょく,動詞／名詞,
基礎編,11,採る,とる,動詞,きのこを通す
基礎編,9,ドル,どる,名詞（カタ）,＄
基礎編,9,トレーニング,とれーにんぐ,動詞／名詞（カタ）,
基礎編,4,ドレス,どれす,名詞（カタ）,
基礎編,17,どれも,どれも,名詞,→全部
完成編,5,泥,どろ,名詞,
完成編,4,（～を）問わず,とわず,動詞（機能語）,
完成編,０６関連語,トン,とん,名詞（単位）,
基礎編,長文３,とんでもない,とんでもない,い形容詞,
基礎編,12,どんどん,どんどん,副詞,
完成編,4,内外,ないがい,名詞,
基礎編,2,内容,ないよう,名詞,
完成編,7,なお,なお,接続詞,
完成編,9,なおさら,なおさら,副詞,
完成編,長文２,長生き,ながいき,動詞／名詞,
基礎編,4,流す,ながす,動詞,
基礎編,長文２,長そで,ながそで,名詞,
基礎編,19,長旅,ながたび,名詞,
完成編,8,長年,ながねん,名詞,
完成編,０２関連語,長引く,ながびく,動詞,
